UserID,session_time_seconds,top_banner_image_click,last_minute_deals_click,best_sellers_click,christmas_menu_click,new_releases_click,product_image_click,frequently_bought _together_click,more_items_click,reviews_click,subscribe_save_click,one_time_checkout,add_to_basket,returning_user,purchased,repeat_purchaser
25d7-ava34d2b-25d7-4bad-b2b8-579567,2,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
7b82-ava34db1-7b82-4c89-b065-200740,65,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1
bbb7-ava3527d-bbb7-49d5-bc1e-514631,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1e96-ava377c1-1e96-4969-a5a3-275193,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
3ac1-ava3b532-3ac1-414a-b575-40369,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
78d4-ava3c0b2-78d4-4529-8a78-917483,54,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1
b177-ava3d269-b177-4784-b862-816702,34,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
6095-ava37ddd-6095-4c2b-8626-277418,54,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
b625-ava407c9-b625-4657-b681-68263,3,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
69c6-ava41164-69c6-43c7-bb1e-337539,3,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
8216-ava41361-8216-4694-b0c4-227289,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6738-ava42759-6738-420a-8602-882445,53,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
3a50-ava4725d-3a50-4364-a6b8-93074,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
81cb-ava4926b-81cb-47av-a722-193106,43,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
77ab-ava4d133-77ab-4av2-a655-465199,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
8b5b-ava5287c-8b5b-4787-8c42-476759,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8b4a-ava58537-8b4a-48b6-8993-663221,54,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
4dc7-ava59349-4dc7-4bc1-b818-726457,2,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
b33c-ava596d7-b33c-4ad8-bc06-435208,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57c1-ava5b3b5-57c1-4d97-b812-146368,99,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
622d-ava5bd21-622d-4d76-b698-955541,76,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
297c-ava60c16-297c-4abb-9139-256729,134,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
b771-ava6711e-b771-4950-8752-253760,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
0546-ava6886d-0546-4774-a046-547739,98,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
5506-ava696d3-5506-4b60-865c-213333,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
173a-ava6a1b5-173a-495a-9b0a-226056,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
1e26-ava67675-1e26-4d76-874c-563478,54,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
1964-ava1e651-1964-4d08-b769-538917,3,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
ccb5-ava717d3-ccb5-4d1b-904d-271113,5,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
204b-ava71c26-204b-4b19-8a1a-908563,52,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
a97b-ava737d5-a97b-4d9c-9150-857093,99,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
cb3a-ava741b1-cb3a-47c0-b3b0-594965,99,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
c497-ava77826-c497-4bc8-b462-864119,3,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
6293-ava791e6-6293-4av1-ab3d-147270,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
5117-ava7a08d-5117-43c1-b302-430962,22,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0
b5d7-ava7aa1e-b5d7-4065-9707-615742,22,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
406d-ava7baad-406d-46b4-88a2-938128,65,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1
8218-ava7bb73-8218-4507-a633-521090,66,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
a599-ava7dc1d-a599-4848-a46a-144683,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
bc9c-ava8201c-bc9c-46b3-9084-598890,2,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
31ad-ava86178-31ad-b16b-9d9b-35154,2,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
6403-ava88030-6403-4d06-8563-106234,55,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
7055-ava8a406-7055-40b6-a8a0-590161,2,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
d460-ava87161-d460-4d87-ab11-419475,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
5655-ava9180c-5655-4222-94dc-460264,55,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1
d32a-ava921b6-d32a-4a96-95b1-387914,33,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1
51c2-ava94770-51c2-4059-bc15-832518,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
77ad-ava95a46-77ad-4721-897b-307718,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
8d7b-ava9776b-8d7b-4117-8683-506146,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
3064-ava9adb8-3064-4217-b754-487149,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
2555-ava9b623-2555-4dd5-8d59-376719,2,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1
7a75-ava975c9-7a75-40a8-9537-171405,2,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
71d2-avaa1593-71d2-4247-9380-654305,66,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
87dc-avaa1a8d-87dc-4375-9501-677810,2,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
3b9c-avaa3ab2-3b9c-4326-9bdc-314398,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
d1e9-avaa643b-d1e9-461d-bdd8-804541,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
d425-avaaadb1-d425-4d61-9d84-992062,55,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
71ec-avaad38c-71ec-4651-a9c4-722001,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
3892-avaa7629-3892-41cc-b147-671152,4,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
7926-avab0083-7926-4a99-87c6-677304,55,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1
6b3c-avab14a6-6b3c-4072-a779-128141,33,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
c345-avab9504-c345-4d7a-bc06-423498,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
7c6a-avab7838-7c6a-4bc1-8b27-642135,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
6477-avab6b3a-6477-4aab-9c1b-93528,2,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
0c03-avac0287-0c03-4d57-b4d5-396312,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
9761-avac1b03-9761-48da-98d5-660325,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6b16-avac516b-6b16-4cbc-b47c-517863,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
81b1-avac7d8c-81b1-4238-8751-887551,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
99c2-avaca1b7-99c2-47bc-91e4-556690,2,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
a1e3-avacd3ab-a1e3-4349-9a7c-993013,2,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0
391a-avacd568-391a-43d6-8cd1-113779,2,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0
01e7-avacd805-01e7-4690-b6b7-803854,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0ba7-avac7b2a-0ba7-454b-a547-632615,66,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
b0c4-avac6d75-b0c4-467a-99da-771781,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8b65-avad3569-8b65-4546-9b79-834132,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
67b8-avad4651-67b8-b1b2-b4av-125462,2,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0
6863-avadb860-6863-41e9-8083-538763,55,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
2a88-avad7a78-2a88-4bb6-bb01-89966,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
59dd-ava706b7-59dd-457a-8926-59576,4,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
d377-ava71169-d377-4c26-807c-324324,55,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1
a71e-ava75328-a71e-48b6-9cc1-547710,33,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
b726-ava7c5d8-b726-40c6-9060-807946,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0a46-ava7ca75-0a46-4965-9168-247459,2,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
b08d-ava7c6b0-b08d-4db9-8c1e-400800,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
2d88-ava77778-2d88-4d61-8481-6624,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
d1b6-ava60c72-d1b6-47c4-b999-993110,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
b111-ava61324-b111-4682-9b37-536201,2,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1
5775-avaavb89-5775-4180-977a-555726,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
1e65-ava670c1-1e65-49bd-ba16-104406,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
310a-avb00765-310a-4567-85b2-204881,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
3933-avb03620-3933-4533-8d16-876792,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
3b65-avb05b7b-3b65-425a-8252-457192,2,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
2515-avb08d67-2515-b1d2-b386-847404,66,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
6358-avb0949c-6358-b181-b898-114179,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4320-avb0a1a2-4320-482d-b586-164864,2,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
6d5d-avb0d889-6d5d-4017-8dbd-82871,2,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
757d-avb1156a-757d-42a9-b5dc-613661,55,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
dd60-avb11d6a-dd60-42a8-9011-166488,2,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1
1bd9-avb1219a-1bd9-4573-9307-189129,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
8d83-avb1cd24-8d83-4613-b536-253947,55,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0134-avb17d73-0134-4808-a263-219635,33,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
bc72-avb21c97-bc72-4a87-8d6d-491048,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88a6-avb2627a-88a6-4727-a086-985199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909a-avb21e89-909a-4dd1-b917-230046,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7886-avb36870-7886-4716-8892-438333,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1
d962-avb3792c-d962-4b9a-9557-920127,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1e17-avb38013-1e17-406d-80c7-968205,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3d46-avb37c37-3d46-418b-86b4-6733,5,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1
5183-avb37706-5183-4ad2-9381-854263,2,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
0726-avb361c2-0726-476d-9477-498662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c275-avb3646a-c275-4782-8859-570448,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38a8-avb40873-38a8-47ac-b4bb-815379,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0938-avb41b17-0938-4651-81eb-247101,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2c7b-avb43768-2c7b-4776-9a99-826261,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
71c7-avbb14b3-71c7-4925-ad75-312664,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4362-avbb1517-4362-43cb-8136-980215,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a06b-avb50028-a06b-4d70-bb47-283220,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
971a-avb5184c-971a-4398-ab09-484798,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2ac3-avb52276-2ac3-4bb8-9dd0-296435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3262-avb57261-3262-4756-879c-919970,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11e1-avb5a6a0-11e1-4862-a076-282634,22,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
b01a-avb5c830-b01a-b1c1-9406-939738,33,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
8ab1-avb56280-8ab1-479a-b286-705322,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2a18-avb622a2-2a18-b1b7-bb8c-525182,299,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
0d7c-avb62a5c-0d7c-4d62-9920-843691,188,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
c7a6-avb685dd-c7a6-42d3-9318-637674,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3739-avb6b046-3739-487c-9524-889522,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2d29-avbav85b-2d29-4121-a60c-300641,6,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1
c12d-avb70c4b-c12d-4689-971e-908820,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1374-avb7147a-1374-45d3-9787-841344,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150d-avb75027-150d-4598-847d-37528,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c534-avb75934-c534-4b80-8171-151282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540-avb7a69a-2540-459b-9cb2-532543,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7563-avb7d086-7563-4db4-b92c-289266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67a6-avb77a85-67a6-4814-9a18-788957,43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
614c-avb761c0-614c-4c16-9902-246678,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75c6-avb769d5-75c6-4642-bc8d-242502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1c5-avb8848d-a1c5-497b-848a-846535,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302-avb89371-1302-4771-8357-677996,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5178-avb89465-5178-4246-9228-754080,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8864-avb8bd71-8864-464a-872a-403405,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c043-avb8ca22-c043-4d93-a707-912675,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60d4-avb8cdb2-60d4-4802-9c76-63315,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d554-avb902b6-d554-495c-9157-524545,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d03-avb907c7-0d03-4d02-ab43-61529,77,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
c2d6-avb93cd0-c2d6-419b-91e6-783074,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
652b-avb9575d-652b-469c-9569-784621,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6468-avb991e2-6468-4a80-ab5a-899279,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d8b3-avb9a713-d8b3-4711-85ad-610509,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
088d-avb9b506-088d-4c4b-bc25-939123,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
670a-avb9ba1c-670a-4116-a8av-894705,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6985-avb9764b-6985-4034-b5b1-932038,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
d824-avba26b8-d824-4618-9d7c-724977,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bd2c-avba71d8-bd2c-42c6-8b62-213093,23,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
6377-avba7336-6377-47d8-8d87-486904,88,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
705d-avbaac71-705d-4675-b101-793013,99,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
6767-avbb3677-6767-4561-adaa-739325,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5757-avbb71e8-5757-40c2-9826-116787,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1e52-avbb9574-1e52-b116-a8b1-67144,65,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
c573-avbbca1e-c573-4cd8-837b-230736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a69-avbb67d7-5a69-4c4c-9499-315759,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9a65-avbb6b86-9a65-41e9-970c-290462,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1
1127-avbc2d41-1127-4149-8425-798864,54,0,0,0,0,0,0,1,0,0,0,0,,0,1,0
489c-avbc3186-489c-4846-91a6-320522,34,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
0d87-avbc357d-0d87-4a69-8b71-82331,54,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2d85-avbc62bb-2d85-46a7-a457-697676,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9347-avbc1e7d-9347-4ccc-b996-923498,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1e2b-avbc842c-1e2b-4358-b409-40526,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973-avbc8bd7-2973-4c34-8dbd-772159,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2385-avbcc009-2385-4363-91e4-290683,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5d1c-avbcc91d-5d1c-420a-9bb7-838123,43,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17ab-avbcca10-17ab-4601-b561-604882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3caa-avbcd072-3caa-b17d-a252-609687,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9209-avbd06ab-9209-488b-b8b3-598734,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637-avbd3ab9-7637-4286-a297-229567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86d4-avbd4a5c-86d4-433b-b704-636615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457-avbd8792-6457-4597-8a7a-575560,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43b6-avbda00c-43b6-47ac-9081-575417,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dd1-avbdd616-7dd1-4a81-b314-804318,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133b-avb71d17-133b-40b6-a73b-957059,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0928-avb7377c-0928-4c71-8672-650365,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
394c-avb74d75-394c-4797-bd1a-668217,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
a304-avb77696-a304-459a-b8d3-453496,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
752a-avb79c18-752a-4c26-b837-395059,54,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
dd5b-avb7c13b-dd5b-42a9-b54c-367526,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
8a58-avb7d633-8a58-4641-822d-430098,5,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
6b8b-avb61156-6b8b-b164-8682-672989,52,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
8bb8-avb61a7a-8bb8-4387-82b2-808431,99,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
713c-avb64879-713c-4c72-8280-478921,99,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
77ad-avb1e148-77ad-417c-9786-988145,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2088-avb68131-2088-4506-9761-877209,9,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
a327-avb6927b-a327-4a8d-a750-766284,22,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
1ea6-avbav77b-1ea6-430a-bcb8-18744,22,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
5a04-avb67453-5a04-49ac-ba5a-72556,65,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3a2b-avb1ea14-3a2b-4347-8c95-181631,66,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1
b1a4-avc001ea-b1a4-b186-b576-122761,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12c7-avc0ca58-12c7-4005-9776-493507,2,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
a96a-avc072d0-a96a-49c3-a77c-705477,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
649d-avc07320-649d-4997-9776-108305,55,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
403c-avc10271-403c-4d36-bb31-726494,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
7707-avc10463-7707-43c7-915c-475471,4,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
7c75-avc10851-7c75-41a9-a779-543679,55,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6263-avc111av-6263-4212-b26b-876838,33,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
4696-avc1256d-4696-4a56-baa7-357489,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1578-avc13287-1578-4980-9676-474828,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
5788-avc14252-5788-4d24-8077-859069,2,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
77db-avc15878-77db-4872-8743-926246,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
95b1-avc17781-95b1-41e9-a60d-169709,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
6453-avc18a3a-6453-4d27-90c2-102949,2,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
5d87-avc2031c-5d87-4c23-a5d4-507802,66,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0
76a1-avc2259b-76a1-b187-a7d2-58014,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
8167-avc22746-8167-49av-a548-806926,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
av1e-avc26369-av1e-48dc-b246-920516,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
140b-avc268b8-140b-45c5-8586-197354,55,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
58b7-avc27374-58b7-4736-91e7-42150,2,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
37dc-avc2921c-37dc-45bd-a497-351617,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7743-avc2921e-7743-498b-9467-752658,55,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
d906-avc29c46-d906-4c03-984d-635735,33,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
7328-avc2bab1-7328-464c-a732-40145,2,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0
b404-avc2d7b8-b404-4776-9da9-62853,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
4ca7-avc26dd4-4ca7-4d40-97b1-505763,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
bad5-avc311ec-bad5-401e-8dc2-87044,2,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0
67a7-avc3248a-67a7-4bb0-b170-308839,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
3c21-avc339d7-3c21-4128-8980-905386,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
4a93-avc3b110-4a93-4239-a236-477261,2,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
29b6-avc351c7-29b6-4646-865a-129107,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
6962-avc387db-6962-4ca8-a026-981864,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
7d4a-avc39d74-7d4a-4c65-8bb6-548451,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
3av4-avc41348-3av4-4695-8712-466672,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
9145-avc46268-9145-b1d9-84b9-522429,66,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1
3299-avc47829-3299-4572-b879-15731,2,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
68a8-avc49776-68a8-b1d8-b264-342336,2,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
b1e9-avc4a3c5-b1e9-49aa-854a-431727,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
8054-avc46560-8054-4236-b2a3-21278,55,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
78c1-avc502c1-78c1-b195-a717-17578,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
c2ac-avc577b1-c2ac-4d7d-8795-964643,4,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
d103-avc5c1e2-d103-4715-bc6b-358726,55,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
d352-avc56bb9-d352-4bdb-b765-10752,33,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
8386-avc60783-8386-41ea-b7d8-671436,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
dc27-avc6368a-dc27-b1bc-b5av-68270,2,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
9087-avc1e733-9087-b1c3-9567-890267,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
1773-avc1e651-1773-b169-a364-592250,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
7688-avc67752-7688-4038-adc5-52883,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
73av-avc67167-73av-405b-8753-646463,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
9dd5-avc700a5-9dd5-493b-89ac-588945,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
d337-avc7289b-d337-4273-a163-675443,2,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0
1575-avc75996-1575-40c9-a571-214588,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
5770-avc786b8-5770-4a14-a8cb-370687,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
73b1-avc7896d-73b1-4952-b892-24461,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
